"uuid:ID","instanceType","id"
"ed55b8c8-4c7d-42f9-b2cd-42c613ed9e3d","GeographicScope","GeographicScope_1"
"6acf0e2a-0fcc-401f-80c5-cbf0ea2f6502","GeographicScope","GeographicScope_2"
