":START_ID",":END_ID"
"dadc1205-ab2c-4a12-a47a-bd50f8a92bae","6066799b-ce8d-43a2-91ba-1127ccf972b5"
"0f6d55bf-1ce3-4032-858a-a45798523fd2","dadc1205-ab2c-4a12-a47a-bd50f8a92bae"
"90dd6a64-c6d0-4917-9e8a-554bc8b08f28","0f6d55bf-1ce3-4032-858a-a45798523fd2"
"8adc805b-1cad-4a06-b23f-8afa9f0be5ed","90dd6a64-c6d0-4917-9e8a-554bc8b08f28"
"4275bdf4-649f-49ff-abc6-088022d96316","8adc805b-1cad-4a06-b23f-8afa9f0be5ed"
"b7cb43f2-9318-47ca-a633-682e7bc04ebb","4275bdf4-649f-49ff-abc6-088022d96316"
"b45ce239-0a5d-4691-8ec6-0304b8a11d98","b7cb43f2-9318-47ca-a633-682e7bc04ebb"
"c6dea3a0-6999-456a-8906-6c9ecee0ec60","b45ce239-0a5d-4691-8ec6-0304b8a11d98"
"4f240232-41cb-4c2e-92cd-0c7c9c3b952e","c6dea3a0-6999-456a-8906-6c9ecee0ec60"
"33a45644-24ef-4590-b5f6-77214f323d64","4f240232-41cb-4c2e-92cd-0c7c9c3b952e"
"55164b7c-6597-4bda-bb98-a64be50aa337","33a45644-24ef-4590-b5f6-77214f323d64"
"4ec35e76-37e0-4741-a5d7-795743aaf908","983d4714-46e6-4ff2-a197-4d3aaef90a1c"
"f421acf9-359b-4d4a-b29b-cefb775f6e27","4ec35e76-37e0-4741-a5d7-795743aaf908"
"bb1517eb-1e0b-4439-96a0-cce58675f5be","f421acf9-359b-4d4a-b29b-cefb775f6e27"
"a45b8d9b-d135-4fc4-96b8-4060d33cad45","bb1517eb-1e0b-4439-96a0-cce58675f5be"
"73c7df39-c982-46bb-b46a-adc86dbe08ea","a45b8d9b-d135-4fc4-96b8-4060d33cad45"
"3b74afdd-b8b9-4fcc-a93f-93d4f6d3694d","73c7df39-c982-46bb-b46a-adc86dbe08ea"
"6bb354a6-511b-449c-b0be-42a3f2b7ddf8","3b74afdd-b8b9-4fcc-a93f-93d4f6d3694d"
"ef758a3c-266d-4acd-926b-f2fd6967b03e","6bb354a6-511b-449c-b0be-42a3f2b7ddf8"
"3eb87b9e-1931-4003-916d-c65c417424bd","ef758a3c-266d-4acd-926b-f2fd6967b03e"
"17e03b5d-4b4d-4768-ab62-b801e2e5f770","3eb87b9e-1931-4003-916d-c65c417424bd"
"76514818-79c3-4f6e-bcd8-ee7f5a391a3c","17e03b5d-4b4d-4768-ab62-b801e2e5f770"
"04ba0cff-d2b2-40fa-afae-268aa70bfb3e","76514818-79c3-4f6e-bcd8-ee7f5a391a3c"
"564830c6-11c9-492b-bcd2-5994bbe66dca","04ba0cff-d2b2-40fa-afae-268aa70bfb3e"
"10831acc-c689-4740-a698-c19789e66155","564830c6-11c9-492b-bcd2-5994bbe66dca"
"bf7d8561-b30d-45bb-914c-8c9dbead7ce2","10831acc-c689-4740-a698-c19789e66155"
"50431960-a562-41e3-a16d-3f36e44d67d4","bf7d8561-b30d-45bb-914c-8c9dbead7ce2"
