":START_ID",":END_ID"
"a64c406a-3b0d-45db-9ef1-a1735e2b7567","d02d8282-e2e9-4215-8575-51c1045bfe75"
"6407b2cc-6521-4978-8b37-b2e4614f05eb","a64c406a-3b0d-45db-9ef1-a1735e2b7567"
"89aac0c5-6b21-4ba1-88f4-8b95c0d61eea","6407b2cc-6521-4978-8b37-b2e4614f05eb"
"086bdcea-7317-4f86-adaa-fbe5f780c6be","89aac0c5-6b21-4ba1-88f4-8b95c0d61eea"
"07e88c79-53f4-47de-b84f-cd6c0ac6fcf8","086bdcea-7317-4f86-adaa-fbe5f780c6be"
"d0381a7e-a44f-4aa7-aded-c775f5142414","07e88c79-53f4-47de-b84f-cd6c0ac6fcf8"
"80ded620-a705-4fac-b416-c8a340ed71cf","d0381a7e-a44f-4aa7-aded-c775f5142414"
"54fdfa2a-3ad5-431b-b054-274eeb0ff619","80ded620-a705-4fac-b416-c8a340ed71cf"
"7dfc32a8-e2f3-4c0c-a47a-f6a5e1ea364e","54fdfa2a-3ad5-431b-b054-274eeb0ff619"
"b8661416-5657-4f10-9843-5ae7605ea743","7dfc32a8-e2f3-4c0c-a47a-f6a5e1ea364e"
"31b39cb8-7def-4f3e-a97b-6195e4372816","b8661416-5657-4f10-9843-5ae7605ea743"
"5ed0136e-be1d-440e-8876-7634ba40e4d8","41479af0-c3ae-484e-b8c4-630a84dd2218"
"b9490cdf-bab4-4c5d-9bec-21cca09096fb","5ed0136e-be1d-440e-8876-7634ba40e4d8"
"f209516c-eb58-4482-9191-f778d876e3f7","b9490cdf-bab4-4c5d-9bec-21cca09096fb"
"2f5c4c2a-9ab1-4a86-a651-94ee5891f010","f209516c-eb58-4482-9191-f778d876e3f7"
"7151aa8a-1a7f-4356-8fc1-efa2dbda1e91","2f5c4c2a-9ab1-4a86-a651-94ee5891f010"
"941de0cd-8ade-4540-af67-d3fecd39d27d","7151aa8a-1a7f-4356-8fc1-efa2dbda1e91"
"59cf3607-62c7-41da-972b-02287efe10fb","941de0cd-8ade-4540-af67-d3fecd39d27d"
"78893be0-3cc2-492f-bb04-0b90020877ed","59cf3607-62c7-41da-972b-02287efe10fb"
"49e777f0-2956-4f5b-ae57-f896fd8244d0","78893be0-3cc2-492f-bb04-0b90020877ed"
"13f669b3-71ef-45ba-9ef3-ff0102f3ff57","49e777f0-2956-4f5b-ae57-f896fd8244d0"
"007e7f5d-8cf7-4fab-914e-a4a00cada3dd","13f669b3-71ef-45ba-9ef3-ff0102f3ff57"
"9cbfee66-cc88-4611-bc81-3518b83df575","007e7f5d-8cf7-4fab-914e-a4a00cada3dd"
"b9f926e7-ea17-4b1e-98a5-54c71c700cd1","9cbfee66-cc88-4611-bc81-3518b83df575"
"f33bbb44-c684-43ce-aeee-cefd2d0de084","b9f926e7-ea17-4b1e-98a5-54c71c700cd1"
"0081aa6e-cc05-42dc-94ae-4f7f4a28cfce","f33bbb44-c684-43ce-aeee-cefd2d0de084"
"df1af136-6b3e-4019-8074-eb5c8cbae3fd","0081aa6e-cc05-42dc-94ae-4f7f4a28cfce"
"97e17c29-a61a-4047-a7e8-9167dcf63d69","df1af136-6b3e-4019-8074-eb5c8cbae3fd"
"c90ea307-daa6-4860-9358-a9bfc1fb0be7","97e17c29-a61a-4047-a7e8-9167dcf63d69"
"c2735c79-ce13-4998-8952-e7f7efbed9d1","c90ea307-daa6-4860-9358-a9bfc1fb0be7"
"35f48613-673d-4d22-b131-befc475585a0","c2735c79-ce13-4998-8952-e7f7efbed9d1"
"40e8e0a0-56bb-46a1-a834-f3181f07a72d","35f48613-673d-4d22-b131-befc475585a0"
"7fda0b5d-f6c1-4078-af68-371d895b5c84","40e8e0a0-56bb-46a1-a834-f3181f07a72d"
"07fd864e-665b-4758-8abb-6b8563b53ba3","7fda0b5d-f6c1-4078-af68-371d895b5c84"
"83211d01-e3d9-4a0f-9dec-fad1b06eec5c","07fd864e-665b-4758-8abb-6b8563b53ba3"
"c1b22254-f630-48f3-9263-46e77b5e4055","83211d01-e3d9-4a0f-9dec-fad1b06eec5c"
"bb5f1e81-e7a2-4a53-8d72-15284fbef1ab","c1b22254-f630-48f3-9263-46e77b5e4055"
"45ec3ba4-334c-4913-b6ca-49cc3ba76b4b","bb5f1e81-e7a2-4a53-8d72-15284fbef1ab"
"c0f7b1fa-1090-4b71-95db-d2f09ef1d9b7","45ec3ba4-334c-4913-b6ca-49cc3ba76b4b"
"89963fe5-923d-4b79-ae49-3b8321dd9ae7","c0f7b1fa-1090-4b71-95db-d2f09ef1d9b7"
"258dcca6-3ce5-4e79-9ed4-852c61765b0e","89963fe5-923d-4b79-ae49-3b8321dd9ae7"
"46d94aa6-028b-4e31-ac50-604f45fdac10","258dcca6-3ce5-4e79-9ed4-852c61765b0e"
"95f3fb3d-60c1-4e2d-8665-5c44060b5520","46d94aa6-028b-4e31-ac50-604f45fdac10"
"906ced2d-2b60-4c7f-84ba-cb9d635ef89e","95f3fb3d-60c1-4e2d-8665-5c44060b5520"
"71b55364-6ef4-4ec2-8e53-689677cd6fe3","906ced2d-2b60-4c7f-84ba-cb9d635ef89e"
"572729ee-4687-4521-848d-f0b7bd3c4891","71b55364-6ef4-4ec2-8e53-689677cd6fe3"
"d012ae32-aee8-408c-a47b-8a6e624c1598","661e3519-62b4-488f-9810-04ad54bc7750"
"76abbd3d-378e-4083-8557-aee7bb6a4200","d012ae32-aee8-408c-a47b-8a6e624c1598"
"c025c8a5-5852-483f-b831-b49ddb441b3e","76abbd3d-378e-4083-8557-aee7bb6a4200"
"315773ef-e4cc-454d-bfcb-f8c20bcdc523","c025c8a5-5852-483f-b831-b49ddb441b3e"
"ec9517bf-4095-435f-a068-601aa38414c9","48bd4650-6c5a-407d-b6fd-84a4616a0aa5"
"ed59652f-0eaa-48de-8188-eff17683f49d","ec9517bf-4095-435f-a068-601aa38414c9"
"959a928b-3d61-406d-97f2-d9b977b8870f","ed59652f-0eaa-48de-8188-eff17683f49d"
"1bfb9794-44f6-43df-9812-973895f449d6","959a928b-3d61-406d-97f2-d9b977b8870f"
"4551ad2a-ebb8-40a6-8190-fa66fc5a65b2","1bfb9794-44f6-43df-9812-973895f449d6"
"5dc43053-bea2-44cf-81e6-96b7637d2d6d","4551ad2a-ebb8-40a6-8190-fa66fc5a65b2"
"823dd8f6-04dd-4765-b134-b9ee0b9b5578","5dc43053-bea2-44cf-81e6-96b7637d2d6d"
"73f479aa-baef-4d09-9520-c2c10c62b2c9","823dd8f6-04dd-4765-b134-b9ee0b9b5578"
"a40c08ba-2acf-4f1d-b5b0-1541e3f87194","73f479aa-baef-4d09-9520-c2c10c62b2c9"
"c77b5cf8-35e6-4146-a260-b335d13e2f47","a40c08ba-2acf-4f1d-b5b0-1541e3f87194"
"9279deb7-5903-4b3c-bfb9-886657eb8200","c77b5cf8-35e6-4146-a260-b335d13e2f47"
"00634559-e345-47e7-9c18-9cfebdb0c6d4","9279deb7-5903-4b3c-bfb9-886657eb8200"
"50ed28ad-55fc-45e7-85b8-be41cb867710","00634559-e345-47e7-9c18-9cfebdb0c6d4"
"2d422509-821f-49e3-aa0f-4783d1227b4f","50ed28ad-55fc-45e7-85b8-be41cb867710"
"77e22f48-7722-41b0-b901-b21bfb77a399","2d422509-821f-49e3-aa0f-4783d1227b4f"
"528a25cf-7bd7-4e1b-8fca-4b172d0a0fb5","77e22f48-7722-41b0-b901-b21bfb77a399"
"2448b43e-0a68-4091-9ba0-3141773018a4","528a25cf-7bd7-4e1b-8fca-4b172d0a0fb5"
"bb74518e-1ebb-4335-a6f4-64033565746f","2448b43e-0a68-4091-9ba0-3141773018a4"
"f776d049-59fc-4dec-8e2e-041be46d7f46","bb74518e-1ebb-4335-a6f4-64033565746f"
"538a4ff9-7d36-43e8-9666-cd2e5e7e1d43","f776d049-59fc-4dec-8e2e-041be46d7f46"
"1a26911e-992f-46af-b594-cbd8d90bd053","538a4ff9-7d36-43e8-9666-cd2e5e7e1d43"
"02a11c0c-8b41-4510-ba01-1f7e457be9e7","1a26911e-992f-46af-b594-cbd8d90bd053"
"fc6be0f2-1edd-4903-bcde-5244ecf6e77d","02a11c0c-8b41-4510-ba01-1f7e457be9e7"
"2f45bcae-beb3-4b91-b43a-dd5db4b7fcbe","fc6be0f2-1edd-4903-bcde-5244ecf6e77d"
"4f9d4f19-4d43-4093-92dd-18235ed4f630","2f45bcae-beb3-4b91-b43a-dd5db4b7fcbe"
"11a392a0-b641-4560-91fd-4591d95c902c","4f9d4f19-4d43-4093-92dd-18235ed4f630"
"1b496fb8-c2f4-4a1e-9c07-e78e053fef4e","11a392a0-b641-4560-91fd-4591d95c902c"
"f75fe274-c5ed-43ad-9ea6-8fb882cc4eae","1b496fb8-c2f4-4a1e-9c07-e78e053fef4e"
"d2a55471-9015-487d-b039-da86055ee25a","f75fe274-c5ed-43ad-9ea6-8fb882cc4eae"
"3d999675-19b5-4443-8be6-fd35719f272f","d2a55471-9015-487d-b039-da86055ee25a"
"65ecedc4-d091-414d-a06c-2b1c532b2752","3d999675-19b5-4443-8be6-fd35719f272f"
"90050df9-f3b7-47c8-abe0-f6365ebe6a77","65ecedc4-d091-414d-a06c-2b1c532b2752"
"b878712a-b3c7-4d4f-899e-a9077aa8f065","90050df9-f3b7-47c8-abe0-f6365ebe6a77"
"6fb56adc-dfbf-4d8b-a122-65ea0af1d8aa","b878712a-b3c7-4d4f-899e-a9077aa8f065"
"34bb64d6-2f3e-437b-a71e-69a7fbfa7345","6fb56adc-dfbf-4d8b-a122-65ea0af1d8aa"
"a6602b86-dc14-4eab-88ec-13f7368f98f4","34bb64d6-2f3e-437b-a71e-69a7fbfa7345"
"227efb4e-3ee3-4d13-80c0-653102bea064","a6602b86-dc14-4eab-88ec-13f7368f98f4"
"3bd8e9c8-ce0d-4e2e-9bb0-8b40887b775d","227efb4e-3ee3-4d13-80c0-653102bea064"
