"instanceType","id","uuid:ID"
"GeographicScope","GeographicScope_1","148401c0-18da-46da-aef1-e4a9a02f21b0"
"GeographicScope","GeographicScope_2","34d29612-ab7b-4b80-8446-68bce7ab395f"
