"uuid:ID","instanceType","id"
"e5c614a8-8c00-4a43-bc4f-f87aecd8b32d","GeographicScope","GeographicScope_1"
"ff8eda06-0e9b-42e1-a1c9-15a49e5bed33","GeographicScope","GeographicScope_2"
